X, Y, Z, disp
-3.606677764515364704e-01,-5.344717171629108643e-01,7.323843812539253539e-01,3.198381443610604641e-02
-1.941998588806435611e-01,-8.518972001941889083e-01,4.715482524039324441e-01,1.482359619756706132e-02
-1.727441760204663779e-01,-9.262136593057346268e-01,3.230344401677568977e-01,1.205913924923260848e-02
-8.033885603408617015e-01,1.547774524979516342e-01,5.610355265768054434e-01,1.395209182178412666e-02
-6.750815915086555430e-01,-2.860351610682279611e-02,7.143693629623081298e-01,2.281900080401430900e-02
-2.944992324796943395e-01,-7.349209567002318311e-01,5.922262571368648310e-01,1.864311471908815243e-02
-8.003124234835002904e-01,5.935461412313567386e-01,8.011117972937728537e-02,4.759327794334924921e-03
-4.684126010363034442e-01,-2.937891243410474251e-01,7.884293217345561544e-01,4.480389028313878919e-02
-4.404412588267686557e-01,-4.746826923493472350e-01,7.328594928577855105e-01,2.916927241755899042e-02
-7.730104533627354391e-01,6.343932841636470421e-01,-3.197319573662942743e-18,0.000000000000000000e+00
-7.177413042395933696e-01,1.330423753822579380e-01,6.640977934227454416e-01,1.938384242498839352e-02
-8.573308887935509048e-01,4.854783040255619686e-01,1.640765899360715763e-01,7.079956654831682031e-03
-8.165670095705974685e-01,5.283699356273274805e-01,2.240454015460163761e-01,8.427242018995697095e-03
-8.485195689567042177e-01,4.644484050678030496e-01,2.452408960058392595e-01,8.337928282591175813e-03
-3.850524493366295209e-01,-3.369241980088517607e-01,8.046716011747244712e-01,5.452377594037270681e-02
-3.724531434134452645e-01,-4.366542745471807541e-01,7.767523642235748538e-01,4.215648325648427286e-02
-1.550214820561994777e-01,-8.115501977858606830e-01,5.456148817978251353e-01,1.772747998125286800e-02
-1.229899814632126887e-01,-9.581271991204693972e-01,2.477116060667745867e-01,1.087249005137928132e-02
-1.254244929780878592e-01,-9.789088493790611967e-01,1.528574863650351834e-01,8.406772441905296933e-03
-8.469027378808204887e-01,2.851927386421168609e-01,4.382625048853789340e-01,1.053684270302754009e-02
-8.538785286504064764e-01,3.525095788544411746e-01,3.731354032629837780e-01,9.785548273598461411e-03
